"date","open","high","low","close","volume","adjClose"
"2019-07-05T13:30:00.000Z",165.55999755859375,165.98399353027344,164.64999389648438,165.61000061035156,378300,160.2635040283203
"2019-07-08T13:30:00.000Z",166.17999267578125,166.5,165.66000366210938,165.85000610351562,315300,160.49575805664062
"2019-07-09T13:30:00.000Z",165.27999877929688,165.7100067138672,165,165.63999938964844,240000,160.29254150390625
"2019-07-10T13:30:00.000Z",167.07000732421875,167.52000427246094,166.61000061035156,167,215300,161.60862731933594
"2019-07-11T13:30:00.000Z",166.6999969482422,167.00799560546875,166.11000061035156,166.42999267578125,242100,161.0570068359375
"2019-07-12T13:30:00.000Z",167.0399932861328,167.5,166.07000732421875,166.50999450683594,245300,161.13442993164062
"2019-07-15T13:30:00.000Z",168.08999633789062,168.77000427246094,167.8300018310547,168.47000122070312,346100,163.03115844726562
"2019-07-16T13:30:00.000Z",170.07000732421875,170.5399932861328,169.00999450683594,169.1199951171875,441700,163.66018676757812
"2019-07-17T13:30:00.000Z",169.50999450683594,170.24000549316406,168.72000122070312,168.75,302800,163.3021240234375
"2019-07-18T13:30:00.000Z",168.6999969482422,169.4600067138672,167.2469940185547,168.6999969482422,412100,163.2537384033203
"2019-07-19T13:30:00.000Z",167.44000244140625,168.25,166.36000061035156,166.5,336000,161.12477111816406
"2019-07-22T13:30:00.000Z",167.19000244140625,168.1999969482422,167,167.10000610351562,417700,161.70538330078125
"2019-07-23T13:30:00.000Z",168.52999877929688,168.77000427246094,167.77999877929688,168.42999267578125,254900,162.99244689941406
"2019-07-24T13:30:00.000Z",168.13999938964844,168.6199951171875,166.72000122070312,167.50999450683594,522000,162.10214233398438
"2019-07-25T13:30:00.000Z",167.25,167.3800048828125,164.72500610351562,166.27000427246094,262800,160.90219116210938
"2019-07-26T13:30:00.000Z",165.5500030517578,166.2100067138672,165.27000427246094,165.85000610351562,248000,160.49575805664062
"2019-07-29T13:30:00.000Z",165.0500030517578,165.22000122070312,164.36000061035156,164.67999267578125,329000,159.363525390625
"2019-07-30T13:30:00.000Z",160.8300018310547,161.9499969482422,159.80999755859375,160.13999938964844,666200,154.9700927734375
"2019-07-31T13:30:00.000Z",162.3000030517578,163.22999572753906,159.72999572753906,161.0800018310547,433800,155.87974548339844
"2019-08-01T13:30:00.000Z",162.67999267578125,165.5399932861328,162.5500030517578,163,422800,157.73776245117188
"2019-08-02T13:30:00.000Z",161.67999267578125,162.50999450683594,158.60000610351562,159.47999572753906,805300,154.33140563964844
"2019-08-05T13:30:00.000Z",158.97999572753906,159.25999450683594,155.50999450683594,156.77999877929688,441400,151.71856689453125
"2019-08-06T13:30:00.000Z",157,157.5800018310547,154.5800018310547,156.58999633789062,537900,151.5347137451172
"2019-08-07T13:30:00.000Z",155.35000610351562,158.3300018310547,155.0800018310547,158.11000061035156,394000,153.00564575195312
"2019-08-08T13:30:00.000Z",158.5800018310547,160.8300018310547,158.2100067138672,160.10000610351562,332400,154.931396484375
"2019-08-09T13:30:00.000Z",159.0800018310547,159.52000427246094,156.73500061035156,158.8699951171875,429800,153.74110412597656
"2019-08-12T13:30:00.000Z",158.13999938964844,159.6199951171875,157.5800018310547,158.00999450683594,171400,152.9088592529297
"2019-08-13T13:30:00.000Z",158.52999877929688,161.50999450683594,158.2100067138672,160.82000732421875,263600,155.62815856933594
"2019-08-14T13:30:00.000Z",159,159.61000061035156,155.0800018310547,155.89999389648438,425800,150.86697387695312
"2019-08-15T13:30:00.000Z",155.7100067138672,156.1199951171875,154.08999633789062,155.32000732421875,316200,150.3057098388672
"2019-08-16T13:30:00.000Z",154.1300048828125,156.69000244140625,154.1300048828125,155.8300018310547,447700,150.7992401123047
"2019-08-19T13:30:00.000Z",157,157.4499969482422,156.1300048828125,156.17999267578125,332400,151.137939453125
"2019-08-20T13:30:00.000Z",155.07000732421875,155.82000732421875,154.52999877929688,155.02999877929688,655800,150.0250701904297
"2019-08-21T13:30:00.000Z",157.22000122070312,157.61000061035156,156.35000610351562,156.49000549316406,455100,151.4379119873047
"2019-08-22T13:30:00.000Z",156.0500030517578,156.1999969482422,154.4499969482422,155.11000061035156,191900,150.10247802734375
"2019-08-23T13:30:00.000Z",154.00999450683594,155.64999389648438,152.9199981689453,153.22000122070312,731700,148.27349853515625
"2019-08-26T13:30:00.000Z",155.97999572753906,156.9600067138672,154.52999877929688,156.60000610351562,490000,151.5443878173828
"2019-08-27T13:30:00.000Z",159.72000122070312,161.0500030517578,159.25999450683594,160.38999938964844,385900,155.21202087402344
"2019-08-28T13:30:00.000Z",157.5399932861328,158.97500610351562,156.4499969482422,157.64999389648438,512000,152.5604705810547
"2019-08-29T13:30:00.000Z",159.33999633789062,159.52000427246094,158.1699981689453,158.22000122070312,298900,153.11209106445312
"2019-08-30T13:30:00.000Z",158.33999633789062,159.33999633789062,157.00999450683594,157.75,353100,152.65724182128906
"2019-09-03T13:30:00.000Z",158.7100067138672,159.2899932861328,157.6199951171875,158.00999450683594,397400,152.9088592529297
"2019-09-04T13:30:00.000Z",160.5,161.1999969482422,159.83999633789062,159.99000549316406,454000,154.824951171875
"2019-09-05T13:30:00.000Z",163.0500030517578,163.35000610351562,161.47999572753906,161.8800048828125,411700,156.65391540527344
"2019-09-06T13:30:00.000Z",163.9499969482422,164.3800048828125,162.89999389648438,163.11000061035156,279000,157.84420776367188
"2019-09-09T13:30:00.000Z",164.47999572753906,164.47999572753906,160.38999938964844,160.74000549316406,418800,155.55072021484375
"2019-09-10T13:30:00.000Z",154.1999969482422,154.69000244140625,149.6300048828125,151.0399932861328,1652300,146.16387939453125
"2019-09-11T13:30:00.000Z",152.75,153.8800048828125,151.0500030517578,151.5500030517578,750800,146.6573944091797
"2019-09-12T13:30:00.000Z",152.5500030517578,155.38999938964844,152.38999938964844,154.44000244140625,569600,149.4541015625
"2019-09-13T13:30:00.000Z",154.02999877929688,154.3000030517578,152.5800018310547,152.60000610351562,565600,147.67352294921875
"2019-09-16T13:30:00.000Z",151.5,152.05999755859375,150.6999969482422,150.9600067138672,452700,146.08645629882812
"2019-09-17T13:30:00.000Z",151.64999389648438,154.1300048828125,151.5,153.9600067138672,447900,148.98960876464844
"2019-09-18T13:30:00.000Z",153.85000610351562,154.99000549316406,153.02000427246094,154.77999877929688,602700,149.7831268310547
"2019-09-19T13:30:00.000Z",154.47999572753906,154.80999755859375,153.6199951171875,153.6199951171875,256800,148.6605682373047
"2019-09-20T13:30:00.000Z",152.74000549316406,153.0290069580078,151.4199981689453,152.0800018310547,690400,147.17031860351562
"2019-09-23T13:30:00.000Z",151.0500030517578,153.1699981689453,151.0500030517578,152.77000427246094,466800,147.83802795410156
"2019-09-24T13:30:00.000Z",151.69000244140625,151.99000549316406,150.25999450683594,150.66000366210938,261300,145.796142578125
"2019-09-25T13:30:00.000Z",148.66000366210938,150.5800018310547,147.6699981689453,150.35000610351562,744600,145.49615478515625
"2019-09-26T13:30:00.000Z",152,152.24000549316406,150.9199981689453,151.47999572753906,226500,146.5896759033203
"2019-09-27T13:30:00.000Z",153.14999389648438,153.57000732421875,151.0800018310547,152.1199951171875,302800,147.208984375
"2019-09-30T13:30:00.000Z",153.36000061035156,154.6699981689453,153.1300048828125,154.08999633789062,617000,149.11541748046875
"2019-10-01T13:30:00.000Z",154.07000732421875,154.5500030517578,151.39999389648438,151.9600067138672,402600,147.05416870117188
"2019-10-02T13:30:00.000Z",148.02999877929688,148.33999633789062,145.92999267578125,146.89999389648438,736000,142.15753173828125
"2019-10-03T13:30:00.000Z",147.1199951171875,149.44000244140625,145.44000244140625,149.44000244140625,405800,144.6155242919922
"2019-10-04T13:30:00.000Z",149.85000610351562,150.07000732421875,149.30999755859375,149.55999755859375,314700,144.7316436767578
"2019-10-07T13:30:00.000Z",148.9499969482422,150.55999755859375,148.89999389648438,149.7899932861328,171700,144.9542236328125
"2019-10-08T13:30:00.000Z",148.97999572753906,149.1999969482422,147.5189971923828,147.5399932861328,210500,142.77685546875
"2019-10-09T13:30:00.000Z",149.11000061035156,149.85000610351562,148.5399932861328,149.3000030517578,126900,144.4800567626953
"2019-10-10T13:30:00.000Z",148.11000061035156,150.60000610351562,148,150.14999389648438,230700,145.30259704589844
"2019-10-11T13:30:00.000Z",152.05999755859375,154.6199951171875,151.99000549316406,153.32000732421875,410100,148.3702850341797
"2019-10-14T13:30:00.000Z",154.30999755859375,155.22000122070312,154.08999633789062,154.77000427246094,221900,149.77346801757812
"2019-10-15T13:30:00.000Z",155.41000366210938,157.19000244140625,155.3699951171875,156.10000610351562,189600,151.06051635742188
"2019-10-16T13:30:00.000Z",158.88999938964844,161.1840057373047,158.47999572753906,159.8699951171875,401300,154.7088165283203
"2019-10-17T13:30:00.000Z",159.6999969482422,160.42999267578125,157.5800018310547,157.61000061035156,355400,152.52175903320312
"2019-10-18T13:30:00.000Z",157,157.1199951171875,155.06300354003906,155.85000610351562,303200,150.81861877441406
"2019-10-21T13:30:00.000Z",157.0500030517578,157.125,155.33999633789062,156.0500030517578,250200,151.0121307373047
"2019-10-22T13:30:00.000Z",156.97999572753906,157.3300018310547,153.85000610351562,153.89999389648438,435900,148.93153381347656
"2019-10-23T13:30:00.000Z",153.00999450683594,153.52499389648438,151.60000610351562,151.97000122070312,597500,147.0638427734375
"2019-10-24T13:30:00.000Z",153.14999389648438,155.64999389648438,153.1199951171875,155.02999877929688,411500,150.0250701904297
"2019-10-25T13:30:00.000Z",155,156.47999572753906,154.81500244140625,156.08999633789062,244900,151.0508270263672
"2019-10-28T13:30:00.000Z",157.02000427246094,158.5399932861328,157.02000427246094,157.4499969482422,205700,152.36692810058594
"2019-10-29T13:30:00.000Z",157.3699951171875,158.24000549316406,156.5800018310547,157.77999877929688,275700,152.68629455566406
"2019-10-30T13:30:00.000Z",158.57000732421875,158.6199951171875,156.88999938964844,158.13999938964844,422600,153.03465270996094
"2019-10-31T13:30:00.000Z",159.57000732421875,160.3300018310547,159.16000366210938,160.1199951171875,447400,154.9507293701172
"2019-11-01T13:30:00.000Z",160.52999877929688,162.07000732421875,160.52999877929688,161.3800048828125,397900,156.17007446289062
"2019-11-04T14:30:00.000Z",171.89999389648438,172.88999938964844,169.35000610351562,169.99000549316406,1417300,164.50210571289062
"2019-11-05T14:30:00.000Z",168.39999389648438,168.39999389648438,164.72000122070312,165.60000610351562,746700,160.25381469726562
"2019-11-06T14:30:00.000Z",165.27000427246094,165.77499389648438,164.75999450683594,165.44000244140625,252900,160.0989990234375
"2019-11-07T14:30:00.000Z",165.99000549316406,166.1999969482422,164.86000061035156,164.9600067138672,267000,159.63450622558594
"2019-11-08T14:30:00.000Z",165.4600067138672,165.74000549316406,164.64999389648438,164.89999389648438,290200,159.57640075683594
"2019-11-11T14:30:00.000Z",163.8000030517578,164.74000549316406,163.5399932861328,164.39999389648438,295400,159.0925750732422
"2019-11-12T14:30:00.000Z",164.7100067138672,165.30999755859375,163.58999633789062,165.02000427246094,256100,159.6925506591797
"2019-11-13T14:30:00.000Z",163.99000549316406,164.77999877929688,163.38999938964844,163.86000061035156,318900,158.57000732421875
"2019-11-14T14:30:00.000Z",163.9499969482422,165.88999938964844,163.6199951171875,165.47000122070312,301700,160.12802124023438
"2019-11-15T14:30:00.000Z",166.91000366210938,167.5,166.61000061035156,167,209600,161.60862731933594
"2019-11-18T14:30:00.000Z",165.7100067138672,166,165.00999450683594,165.35000610351562,204500,160.01190185546875
"2019-11-19T14:30:00.000Z",165.6999969482422,165.9600067138672,163.72999572753906,164.22000122070312,241400,158.91836547851562
"2019-11-20T14:30:00.000Z",166.00999450683594,166.35000610351562,163.64999389648438,164.41000366210938,260900,159.1022491455078
"2019-11-21T14:30:00.000Z",165.77000427246094,166.2899932861328,165.27000427246094,165.41000366210938,293600,160.06996154785156
"2019-11-22T14:30:00.000Z",166.4600067138672,166.5500030517578,164.82000732421875,165.25,173500,159.9151153564453
"2019-11-25T14:30:00.000Z",166.64999389648438,167.77999877929688,166.27000427246094,167.66000366210938,238600,162.24732971191406
"2019-11-26T14:30:00.000Z",168.4499969482422,170.2899932861328,168.33999633789062,170.0399932861328,314600,164.55047607421875
"2019-11-27T14:30:00.000Z",170.77999877929688,171.39999389648438,170.4199981689453,170.8800048828125,174600,165.36337280273438
"2019-11-29T14:30:00.000Z",168.52999877929688,169.4949951171875,168.07000732421875,168.27000427246094,147700,162.83763122558594
"2019-12-02T14:30:00.000Z",167.19000244140625,167.27000427246094,164.1199951171875,165.11000061035156,384000,159.77964782714844
"2019-12-03T14:30:00.000Z",167.17999267578125,168.07000732421875,166.1199951171875,168.02000427246094,440500,162.59568786621094
"2019-12-04T14:30:00.000Z",168.86000061035156,169.1199951171875,167.42999267578125,167.6199951171875,201000,162.20860290527344
"2019-12-05T14:30:00.000Z",168.42999267578125,168.6999969482422,166.73500061035156,166.94000244140625,319000,161.55056762695312
"2019-12-06T14:30:00.000Z",167.58999633789062,167.88999938964844,165.8300018310547,166.1699981689453,165200,160.80543518066406
"2019-12-09T14:30:00.000Z",163.8000030517578,164.67999267578125,163.22999572753906,163.67999267578125,279700,158.3957977294922
"2019-12-10T14:30:00.000Z",165.02999877929688,165.85000610351562,164.38999938964844,164.83999633789062,147100,159.5183563232422
"2019-12-11T14:30:00.000Z",165.2100067138672,165.99000549316406,164.92999267578125,165.22999572753906,108600,159.89576721191406
"2019-12-12T14:30:00.000Z",165.9499969482422,167.24000549316406,165.63499450683594,166.22000122070312,274800,160.8538055419922
"2019-12-13T14:30:00.000Z",166.16000366210938,166.25,163.5500030517578,163.92999267578125,304700,158.63772583007812
"2019-12-16T14:30:00.000Z",165.72000122070312,165.94000244140625,164.72999572753906,165.25,199900,159.9151153564453
"2019-12-17T14:30:00.000Z",167,167.6199951171875,166.52999877929688,167.42999267578125,220800,162.02474975585938
"2019-12-18T14:30:00.000Z",167.39999389648438,168.00999450683594,166.42999267578125,167.52999877929688,306500,162.1215057373047
"2019-12-19T14:30:00.000Z",166,167.4499969482422,165.69000244140625,166.52000427246094,186400,161.14413452148438
"2019-12-20T14:30:00.000Z",167.3000030517578,167.82000732421875,166.74000549316406,167.00999450683594,169000,161.61831665039062
"2019-12-23T14:30:00.000Z",168,168.97999572753906,167.74000549316406,168.58999633789062,134300,163.1472930908203
"2019-12-24T14:30:00.000Z",168.02999877929688,168.50999450683594,167.08999633789062,168.00999450683594,56500,162.5860137939453
"2019-12-26T14:30:00.000Z",167.82000732421875,168.3000030517578,167.1199951171875,168.07000732421875,170300,162.6440887451172
"2019-12-27T14:30:00.000Z",168.4499969482422,170.27499389648438,168.22999572753906,168.72000122070312,400300,163.27310180664062
"2019-12-30T14:30:00.000Z",167.72000122070312,167.72000122070312,165.22000122070312,165.3000030517578,257400,159.9635009765625
"2019-12-31T14:30:00.000Z",165,165.83999633789062,164.24000549316406,165.5399932861328,128200,160.1957550048828
"2020-01-02T14:30:00.000Z",167.0500030517578,168.7740020751953,166.6300048828125,168.50999450683594,195800,163.06988525390625
"2020-01-03T14:30:00.000Z",166.75999450683594,167.75,166.26800537109375,166.72999572753906,134600,161.34735107421875
"2020-01-06T14:30:00.000Z",164.75999450683594,166.2899932861328,164.75999450683594,165.85000610351562,169900,160.49575805664062
"2020-01-07T14:30:00.000Z",165.97999572753906,166.1199951171875,165.17999267578125,165.22000122070312,309300,159.8861083984375
"2020-01-08T14:30:00.000Z",167.0399932861328,168.97000122070312,166.75,168.5399932861328,261400,163.09890747070312
"2020-01-09T14:30:00.000Z",170.75999450683594,171,169,169.91000366210938,283500,164.4246826171875
"2020-01-10T14:30:00.000Z",174.4199981689453,174.52000427246094,170.3300018310547,171.30999755859375,602200,165.77947998046875
"2020-01-13T14:30:00.000Z",172.7100067138672,174.2899932861328,172.16000366210938,174.2899932861328,375600,168.66326904296875
"2020-01-14T14:30:00.000Z",173.6699981689453,174.0749969482422,171.1999969482422,171.5500030517578,483700,166.01173400878906
"2020-01-15T14:30:00.000Z",172.9600067138672,173.3249969482422,171.8300018310547,172.5800018310547,983400,167.00848388671875
"2020-01-16T14:30:00.000Z",172.5800018310547,173.41000366210938,170.5749969482422,173.41000366210938,495300,167.81167602539062
"2020-01-17T14:30:00.000Z",174.99000549316406,175.39999389648438,173.3800048828125,173.94000244140625,190800,168.3245849609375
"2020-01-21T14:30:00.000Z",172.35000610351562,174.3000030517578,171.67999267578125,174.14999389648438,362800,168.5277862548828
"2020-01-22T14:30:00.000Z",175,175.27999877929688,172.5800018310547,173.1199951171875,276500,167.53103637695312
"2020-01-23T14:30:00.000Z",171.9600067138672,172.88999938964844,170.72999572753906,172.25999450683594,268500,166.69882202148438
"2020-01-24T14:30:00.000Z",173.77999877929688,174.01499938964844,171.86000061035156,172.47999572753906,196800,166.9116973876953
"2020-01-27T14:30:00.000Z",167.39999389648438,168.6699981689453,166.625,168.0500030517578,453900,162.62474060058594
"2020-01-28T14:30:00.000Z",169.50999450683594,172.07000732421875,169.4499969482422,171.25,241100,165.72140502929688
"2020-01-29T14:30:00.000Z",172.11000061035156,173.1699981689453,171.25999450683594,172.64999389648438,283100,167.07623291015625
"2020-01-30T14:30:00.000Z",170.47999572753906,172.55999755859375,170.0399932861328,172.47999572753906,337300,166.9116973876953
"2020-01-31T14:30:00.000Z",169.41000366210938,170.4199981689453,168.55999755859375,168.82000732421875,597500,163.369873046875
"2020-02-03T14:30:00.000Z",168.66000366210938,176.5800018310547,168.3249969482422,170.25,544100,164.75369262695312
"2020-02-04T14:30:00.000Z",168.25,169.02999877929688,164.41000366210938,168.52999877929688,1526600,163.08921813964844
"2020-02-05T14:30:00.000Z",169.5399932861328,169.8300018310547,166.83999633789062,167.8800048828125,833700,162.46022033691406
"2020-02-06T14:30:00.000Z",167.58999633789062,170.0500030517578,167.00999450683594,168.8000030517578,512700,163.3505401611328
"2020-02-07T14:30:00.000Z",167.4199981689453,168.3000030517578,166.7100067138672,166.75999450683594,396700,161.37635803222656
"2020-02-10T14:30:00.000Z",167.77000427246094,168.02000427246094,166.41000366210938,167.5500030517578,319500,162.14088439941406
"2020-02-11T14:30:00.000Z",169.88999938964844,171.55999755859375,169.72999572753906,171.16000366210938,307500,165.6343231201172
"2020-02-12T14:30:00.000Z",172.44000244140625,174.18699645996094,172.36000061035156,173.7899932861328,261500,168.17942810058594
"2020-02-13T14:30:00.000Z",171.3800048828125,172.88999938964844,171.10000610351562,172.30999755859375,334800,166.7471923828125
"2020-02-14T14:30:00.000Z",172.97000122070312,173.7100067138672,172.4600067138672,173.25999450683594,258900,167.66651916503906
"2020-02-18T14:30:00.000Z",176.6300048828125,178.9149932861328,176.61000061035156,177.6699981689453,498000,171.9341583251953
"2020-02-19T14:30:00.000Z",180.36000061035156,180.9499969482422,178.94000244140625,179.2100067138672,443200,173.42445373535156
"2020-02-20T14:30:00.000Z",178.97000122070312,179.88999938964844,176.82000732421875,177.85000610351562,487700,172.10833740234375
"2020-02-21T14:30:00.000Z",176.3300018310547,176.3300018310547,172.6999969482422,172.89999389648438,446000,167.31813049316406
"2020-02-24T14:30:00.000Z",161.8800048828125,165.10000610351562,161.86000061035156,162.99000549316406,1189100,157.72808837890625
"2020-02-25T14:30:00.000Z",165,165.35000610351562,161.24000549316406,161.50999450683594,764600,156.29586791992188
"2020-02-26T14:30:00.000Z",161.88999938964844,164.3800048828125,159.86000061035156,159.89999389648438,709200,154.73782348632812
"2020-02-27T14:30:00.000Z",158.08999633789062,161.3699951171875,155.7899932861328,156.08999633789062,809300,151.0508270263672
"2020-02-28T14:30:00.000Z",154.11000061035156,158,152.50999450683594,157.75,1112200,152.65724182128906
"2020-03-02T14:30:00.000Z",156.36000061035156,161.4600067138672,154.63999938964844,161.2100067138672,566800,156.00555419921875
"2020-03-03T14:30:00.000Z",161.2100067138672,163.5800018310547,156.1199951171875,156.72999572753906,528200,151.67018127441406
"2020-03-04T14:30:00.000Z",157.5800018310547,160.64500427246094,155.5399932861328,160.3800048828125,624600,155.2023468017578
"2020-03-05T14:30:00.000Z",155.61000061035156,157.25,153.1199951171875,154.19000244140625,630000,149.21218872070312
"2020-03-06T14:30:00.000Z",152.27000427246094,153.2899932861328,149.3000030517578,152.17999267578125,855100,147.26705932617188
"2020-03-09T13:30:00.000Z",141.1699981689453,145.30999755859375,137.17999267578125,137.72999572753906,1259500,133.2835693359375
"2020-03-10T13:30:00.000Z",145.88999938964844,147.44500732421875,141.3699951171875,146.33999633789062,949900,141.6156005859375
"2020-03-11T13:30:00.000Z",146.35000610351562,147.3800048828125,140.36000061035156,143.0399932861328,840300,138.42213439941406
"2020-03-12T13:30:00.000Z",132.9499969482422,134.91000366210938,128.24000549316406,129.99000549316406,1288900,125.79344940185547
"2020-03-13T13:30:00.000Z",143.92999267578125,143.92999267578125,132.6699981689453,142.27999877929688,789700,137.6866912841797
"2020-03-16T13:30:00.000Z",129.36000061035156,139.67999267578125,127.7300033569336,129.32000732421875,1404500,125.14508819580078
"2020-03-17T13:30:00.000Z",139.00999450683594,139.97000122070312,133.05999755859375,136.61000061035156,1493700,132.19973754882812
"2020-03-18T13:30:00.000Z",134.11000061035156,138.60000610351562,130.1999969482422,134.0500030517578,1276700,129.7223663330078
"2020-03-19T13:30:00.000Z",135.97000122070312,139.49000549316406,133.14999389648438,136.6999969482422,1058700,132.2868194580078
"2020-03-20T13:30:00.000Z",137.4199981689453,147.99000549316406,137.17999267578125,139.55999755859375,784500,135.05447387695312
"2020-03-23T13:30:00.000Z",132.80999755859375,137.6199951171875,129.5,129.5,761200,125.31927490234375
"2020-03-24T13:30:00.000Z",140.7899932861328,149.97999572753906,138.9600067138672,144.9499969482422,574700,140.27049255371094
"2020-03-25T13:30:00.000Z",149.33999633789062,156.94000244140625,147.97999572753906,154.05999755859375,1378400,149.08639526367188
"2020-03-26T13:30:00.000Z",151.64999389648438,157.77000427246094,151.1999969482422,157.17999267578125,711900,152.1056365966797
"2020-03-27T13:30:00.000Z",152.61000061035156,154.07000732421875,149.47999572753906,150.02999877929688,619700,145.1864776611328
"2020-03-30T13:30:00.000Z",151.2100067138672,154.42999267578125,150.5,154.2899932861328,343600,149.30894470214844
"2020-03-31T13:30:00.000Z",152.4499969482422,156.4499969482422,151.50999450683594,152.57000732421875,562300,147.64450073242188
"2020-04-01T13:30:00.000Z",152.72000122070312,153.02999877929688,147.02000427246094,148.4499969482422,572900,143.65748596191406
"2020-04-02T13:30:00.000Z",146.3300018310547,148.25999450683594,141.5399932861328,141.85000610351562,729600,137.27056884765625
"2020-04-03T13:30:00.000Z",139.10000610351562,140.69000244140625,134.24000549316406,134.8300018310547,693900,130.47720336914062
"2020-04-06T13:30:00.000Z",139.8699951171875,147.17999267578125,138.91000366210938,147.00999450683594,547100,142.2639617919922
"2020-04-07T13:30:00.000Z",150.5500030517578,151.4199981689453,146,146.47999572753906,514100,141.75108337402344
"2020-04-08T13:30:00.000Z",150.69000244140625,155,150.0500030517578,154.00999450683594,345600,149.03797912597656
"2020-04-09T13:30:00.000Z",154,158.60000610351562,152.83999633789062,157.0399932861328,331200,151.9701690673828
"2020-04-13T13:30:00.000Z",157.47999572753906,157.60000610351562,152.50999450683594,153.4199981689453,192000,148.46702575683594
"2020-04-14T13:30:00.000Z",155.55999755859375,157.11000061035156,154.44000244140625,155.75999450683594,400400,150.7314910888672
"2020-04-15T13:30:00.000Z",152.85000610351562,153.25999450683594,150,150.60000610351562,271700,145.7380828857422
"2020-04-16T13:30:00.000Z",154.72000122070312,156.1999969482422,151.99000549316406,154.3000030517578,145800,149.31861877441406
